age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
45,3,166929,1,7,2,2,0,4,1,0,0,40,38,0
51,3,175339,9,13,2,11,0,4,1,0,0,47,38,1
45,3,274657,1,7,2,2,0,4,1,0,0,40,-1,0
47,5,145290,11,9,2,3,0,4,1,0,2415,50,38,1
30,3,103649,9,13,2,0,5,2,0,0,0,40,38,1
45,6,271962,9,13,0,10,1,4,0,0,0,40,38,0
36,3,192664,1,7,4,2,3,4,1,0,0,40,38,0
42,3,374790,6,5,0,2,1,4,1,0,0,40,38,0
39,3,319248,0,6,4,7,4,4,0,0,0,25,25,0
52,5,242341,5,4,2,2,0,0,1,0,0,40,38,0
35,3,261012,15,10,3,0,1,2,0,0,0,40,38,0
46,3,188325,11,9,2,7,0,4,1,0,0,40,38,0
22,-1,236330,15,10,4,-1,3,2,1,0,1721,20,38,0
61,5,244087,11,9,2,2,0,4,1,0,0,52,38,1
55,3,157932,11,9,0,5,1,4,1,0,0,40,38,0
34,-1,268127,2,8,5,-1,4,2,0,0,0,40,38,0
27,5,153546,9,13,4,9,3,4,0,0,0,40,38,0
25,3,36984,9,13,4,9,1,4,0,0,0,50,38,0
47,3,298037,8,11,0,9,4,4,0,0,0,44,38,0
20,3,132320,15,10,5,2,1,4,1,0,0,40,38,0
34,3,82938,11,9,2,4,0,4,1,0,0,50,38,0
29,3,166210,15,10,0,12,1,4,1,0,0,55,38,0
40,1,26929,12,14,4,9,1,4,0,0,0,40,38,0
25,4,181691,11,9,2,11,0,4,1,0,0,60,-1,0
48,3,174533,11,9,2,6,0,4,1,0,0,40,38,0
29,5,169662,11,9,2,2,0,4,1,0,0,40,38,0
54,5,83311,14,15,2,9,0,4,1,0,0,30,38,1
35,3,237943,11,9,2,5,0,4,1,0,0,60,38,0
40,3,316820,5,4,2,11,0,4,1,4064,0,40,38,0
25,3,324609,11,9,4,0,1,2,1,0,0,40,38,0
44,3,156413,15,10,2,12,0,4,1,0,0,44,38,1
67,4,330144,12,14,2,11,0,4,1,0,0,48,38,1
38,3,110013,15,10,0,0,4,4,0,0,0,43,38,0
37,3,152307,15,10,2,6,0,4,1,0,0,40,38,1
47,3,30457,8,11,2,7,0,4,1,0,0,40,38,0
30,3,149531,15,10,2,11,0,4,1,0,0,40,38,0
24,3,148709,11,9,4,7,1,4,0,0,0,40,38,0
47,3,586657,12,14,2,3,0,4,1,0,0,40,23,1
34,3,173730,11,9,2,11,0,4,1,0,0,50,38,0
50,5,312477,11,9,2,3,0,4,1,0,1887,40,38,1
38,3,49020,11,9,2,2,0,4,1,0,0,40,38,0
48,3,167967,11,9,5,6,4,2,0,0,0,40,38,0
36,3,247936,11,9,2,7,5,1,0,0,0,2,35,0
26,3,90915,7,12,4,7,3,2,0,0,0,15,38,0
27,3,208249,11,9,2,5,0,4,1,0,0,62,38,0
25,3,216583,9,13,2,3,0,4,1,0,0,43,38,0
35,3,112271,15,10,2,2,0,4,1,0,0,45,38,0
39,3,379350,0,6,2,2,0,4,1,0,0,40,38,0
53,3,58985,15,10,2,9,5,4,0,0,0,24,38,0
50,1,92486,15,10,2,2,0,4,1,0,0,40,38,0
30,1,327825,11,9,0,10,3,4,0,0,0,32,38,0
25,3,188767,11,9,4,2,3,4,1,0,0,40,38,0
33,3,193285,9,13,2,9,0,4,1,0,0,38,38,1
46,3,337050,12,14,2,3,0,4,1,0,1977,45,38,1
48,3,166809,9,13,3,3,1,4,0,0,0,50,38,1
26,5,201930,11,9,2,2,0,4,1,0,0,50,38,0
31,3,120857,11,9,2,11,5,4,0,0,0,18,38,0
56,3,75785,11,9,2,3,0,4,1,0,0,40,38,1
39,3,191841,7,12,5,9,1,4,0,0,0,30,38,0
30,1,131776,12,14,4,0,1,4,0,0,0,40,38,0
24,3,314182,11,9,4,13,1,4,0,0,0,50,38,0
40,3,272343,11,9,2,0,5,4,0,0,0,40,38,1
22,-1,219941,15,10,4,-1,3,2,1,0,0,40,38,0
62,3,223975,5,4,2,9,0,4,1,0,0,20,38,0
37,3,170718,11,9,2,3,0,4,1,0,0,40,38,0
36,3,194630,15,10,0,11,4,4,0,0,0,40,38,0
39,3,59313,2,8,3,13,1,2,1,0,0,45,-1,0
71,1,229110,11,9,6,3,2,4,0,0,0,33,38,0
45,3,82797,9,13,2,3,0,4,1,0,0,45,38,1
30,3,255885,15,10,2,11,0,4,1,0,0,50,38,0
58,3,81038,15,10,2,11,0,4,1,0,0,12,38,0
60,3,225014,11,9,0,7,1,4,0,0,0,40,38,0
24,4,60668,11,9,4,2,3,4,1,0,0,40,38,0
35,3,177102,11,9,0,5,4,4,0,0,0,40,38,0
38,3,91039,12,14,2,3,0,4,1,0,0,65,38,1
26,3,292353,5,4,2,6,0,3,1,0,0,40,38,0
27,3,72208,15,10,4,0,3,2,1,0,0,40,38,0
44,3,187720,11,9,2,2,0,4,1,0,0,41,38,0
24,-1,119156,9,13,4,-1,3,4,1,0,0,40,38,0
30,-1,205418,11,9,2,-1,5,4,0,0,0,20,38,0
47,3,302711,1,7,0,0,4,4,0,0,0,40,38,0
41,3,247752,11,9,2,11,0,4,1,0,0,40,38,0
54,3,457237,12,14,2,11,0,4,1,0,0,40,38,0
65,3,169047,11,9,4,6,1,4,1,0,0,10,38,0
52,3,177858,11,9,0,2,2,4,1,0,0,55,38,1
60,5,27886,15,10,2,3,0,4,1,0,0,40,38,1
24,4,493034,11,9,4,7,1,2,1,13550,0,50,38,1
25,6,257064,15,10,2,0,0,2,1,0,0,38,38,0
28,3,138283,8,11,4,7,1,4,0,0,0,40,38,0
28,3,67661,15,10,4,0,2,4,0,0,0,40,38,0
34,3,29235,7,12,0,9,1,4,0,0,0,40,38,0
27,0,276776,15,10,2,12,0,4,1,0,0,40,38,1
30,3,271933,11,9,0,0,1,4,0,0,0,40,38,0
25,3,189897,11,9,2,2,3,4,1,0,0,40,38,0
39,6,142897,8,11,4,3,4,4,0,0,0,50,38,0
40,3,215596,9,13,3,7,1,3,1,0,0,40,25,0
35,3,189916,9,13,2,11,5,4,0,0,0,30,38,1
47,3,162302,11,9,0,0,4,4,0,0,0,20,38,0
35,3,187693,11,9,4,6,3,4,1,0,0,40,38,0
62,3,201928,11,9,6,2,4,2,0,0,0,40,38,0
63,3,213095,9,13,2,3,0,4,1,0,0,50,38,1
34,3,269243,15,10,4,0,3,4,0,0,0,40,38,0
26,3,137367,15,10,4,5,2,1,1,0,0,44,29,0
60,6,190682,8,11,6,7,1,2,0,0,0,37,38,0
71,-1,144872,15,10,2,-1,0,4,1,6514,0,40,38,1
28,3,171133,8,11,4,0,3,4,0,0,0,40,38,0
22,3,41837,15,10,4,13,3,4,1,0,0,25,38,0
23,-1,141003,11,9,4,-1,3,4,1,0,0,60,38,0
41,1,177599,9,13,0,9,4,4,0,0,0,35,38,0
32,-1,647882,11,9,2,-1,0,4,1,0,0,40,-1,0
20,-1,150084,11,9,4,-1,3,4,1,0,0,25,38,0
24,3,283757,9,13,4,0,3,4,1,0,0,39,38,0
31,3,330715,11,9,5,7,1,4,1,0,0,40,38,0
39,-1,204756,15,10,0,-1,1,4,0,0,0,20,38,0
30,3,203488,15,10,4,2,1,4,1,0,0,44,38,0
36,-1,229533,11,9,2,-1,0,4,1,0,0,40,38,0
33,3,323619,15,10,4,0,4,4,0,0,0,40,38,0
24,3,123983,1,7,2,13,0,1,1,0,0,40,39,0
35,3,328301,7,12,1,0,5,4,0,0,0,40,38,0
64,6,114650,6,5,2,2,0,4,1,0,0,40,38,0
51,3,126010,11,9,2,2,0,4,1,0,0,40,38,0
39,3,317434,11,9,2,2,0,4,1,0,0,40,38,0
51,1,146181,6,5,2,13,0,2,1,0,0,40,38,0
69,-1,254834,9,13,2,-1,0,4,1,10605,0,10,38,1
32,-1,293936,5,4,3,-1,1,4,1,0,0,40,-1,0
20,3,148294,15,10,4,7,3,4,1,0,0,40,38,0
36,6,243666,11,9,0,0,3,2,0,0,0,40,38,0
31,3,188096,9,13,4,9,1,4,0,0,0,72,38,1
28,0,163862,9,13,2,3,0,4,1,5178,0,40,38,1
37,4,30529,9,13,2,11,0,4,1,0,2415,50,38,1
20,3,138107,11,9,4,5,3,2,1,0,0,35,38,0
60,1,255711,9,13,6,9,4,4,0,0,0,60,38,1
29,3,157308,1,7,2,5,5,1,0,2829,0,14,29,0
32,3,194740,15,10,2,2,0,4,1,0,0,55,11,0
30,3,196385,15,10,2,2,0,4,1,0,0,45,38,1
62,3,160143,14,15,2,9,0,4,1,0,0,30,38,1
23,3,1038553,11,9,4,3,1,2,1,0,0,45,38,0
42,5,177937,9,13,3,3,1,4,1,0,0,45,30,0
18,-1,78567,15,10,4,-1,3,4,1,0,0,30,38,0
35,3,65706,11,9,0,7,4,4,0,0,0,40,38,0
27,3,169662,9,13,2,9,0,4,1,0,0,42,38,1
43,0,92775,8,11,0,2,1,4,1,0,0,40,38,0
41,4,32016,11,9,2,11,0,4,1,0,0,62,38,0
25,3,349190,7,12,4,5,3,4,1,0,0,20,38,0
66,3,244661,9,13,2,0,0,1,1,0,0,40,29,0
46,5,28281,9,13,2,4,0,4,1,0,0,40,38,1
51,3,255412,9,13,2,3,0,4,1,0,0,50,9,1
25,-1,39901,9,13,2,-1,0,4,1,0,0,60,38,0
44,3,104440,9,13,2,3,0,4,1,0,0,40,38,1
20,3,39764,11,9,4,5,3,4,1,0,0,40,38,0
34,3,248584,11,9,4,2,1,4,1,0,0,55,38,0
34,-1,205256,11,9,2,-1,0,4,1,2885,0,80,38,0
17,3,231439,1,7,4,5,3,4,1,0,0,30,38,0
32,3,175856,15,10,2,11,0,4,1,0,0,40,38,0
43,3,91209,9,13,2,3,0,4,1,0,0,40,38,1
24,3,174043,9,13,4,7,1,4,1,0,0,40,38,0
30,3,149118,11,9,0,2,1,4,0,0,0,40,38,0
31,3,182177,9,13,2,7,0,4,1,0,0,40,40,0
37,0,48779,9,13,2,9,0,4,1,0,0,40,38,0
35,3,188069,12,14,4,9,1,4,1,13550,0,55,-1,1
38,3,115289,11,9,2,6,0,4,1,0,0,40,38,0
29,3,144808,15,10,2,3,3,2,0,0,0,40,38,0
24,3,192201,15,10,4,3,1,2,0,0,0,20,38,0
42,3,139126,15,10,2,12,0,4,1,0,0,40,38,1
49,3,101320,12,14,0,3,1,4,0,0,0,75,38,0
47,3,206659,15,10,0,0,2,4,0,0,0,40,38,0
62,3,218009,11,9,2,13,0,4,1,0,1977,60,38,1
45,3,26781,11,9,2,9,0,0,1,0,0,8,38,0
23,3,162551,9,13,4,0,1,1,0,0,0,20,38,0
32,3,604506,11,9,2,13,3,4,1,0,0,72,25,0
26,3,116044,1,7,5,2,2,4,1,2907,0,50,38,0
36,3,448337,11,9,5,11,4,2,0,0,0,40,38,0
20,3,82777,11,9,2,11,3,4,1,0,0,40,38,0
31,3,247328,6,5,2,6,0,4,1,3137,0,40,25,0
49,3,61307,5,4,2,6,0,3,1,0,0,38,38,0
75,5,309955,14,15,2,9,0,4,1,0,2174,50,38,1
28,3,167336,15,10,4,3,1,4,0,10520,0,40,38,1
47,3,185866,14,15,2,9,0,4,1,0,0,60,-1,1
30,3,225053,11,9,2,3,0,4,1,0,0,50,38,0
46,3,124071,12,14,6,9,1,4,0,0,0,44,38,0
21,-1,171156,15,10,4,-1,1,4,0,0,0,35,38,0
34,3,110622,9,13,4,3,1,1,0,0,0,40,29,0
49,-1,481987,11,9,2,-1,0,4,1,0,0,60,38,0
23,3,53306,11,9,4,2,1,4,1,0,0,30,38,0
46,1,297759,15,10,0,12,1,4,0,0,0,40,38,0
35,3,216256,8,11,4,7,1,4,1,0,0,60,38,0
33,3,554206,15,10,4,12,1,2,1,0,0,40,29,0
44,3,75227,14,15,4,9,1,4,1,14084,0,40,38,1
29,3,150861,15,10,4,0,1,4,0,0,0,40,23,0
34,3,30673,12,14,2,9,0,4,1,0,0,55,38,0
42,3,136986,9,13,2,3,0,4,1,0,0,40,38,1
54,3,215990,12,14,2,3,0,4,1,0,1887,44,38,1
23,3,529223,9,13,4,11,3,2,1,0,0,10,38,0
36,3,89202,9,13,4,9,3,4,1,0,0,50,38,0
60,6,313946,11,9,2,7,0,4,1,0,0,40,38,0
63,3,158609,8,11,6,0,4,4,0,0,0,8,38,0
26,1,150553,9,13,4,0,3,1,0,0,0,50,38,0
38,3,48093,11,9,2,5,0,4,1,0,0,40,38,0
50,3,138852,12,14,2,3,0,4,1,15024,0,50,38,1
81,3,98116,9,13,6,11,1,4,1,0,0,50,38,1
45,0,76008,9,13,2,3,0,4,1,0,0,50,38,1
34,3,176831,9,13,0,9,4,4,0,0,0,40,38,1
31,3,258849,8,11,4,0,4,2,0,0,0,40,38,0
37,3,126569,12,14,2,3,0,4,1,0,1977,40,38,1
29,3,278637,9,13,2,11,0,4,1,3103,0,45,38,1
51,3,94432,11,9,2,9,0,4,1,0,0,40,38,0
37,6,378916,11,9,2,0,0,4,1,0,0,40,38,0
44,5,274363,11,9,0,11,1,4,1,0,0,50,38,0
68,3,185537,15,10,0,11,1,4,0,0,0,20,38,0
52,-1,115209,14,15,3,-1,4,1,0,0,0,40,39,0
62,3,588484,9,13,2,11,0,4,1,0,0,20,38,1
49,3,67365,11,9,2,2,0,4,1,0,0,40,38,1
39,5,251710,0,6,3,7,1,4,0,0,1721,15,38,0
26,-1,256141,15,10,4,-1,3,4,0,0,0,40,38,0
50,1,311551,12,14,2,9,0,4,1,7688,0,50,38,1
38,3,173968,11,9,2,2,0,4,1,0,0,45,38,0
32,1,49325,5,4,2,7,0,4,1,0,0,40,38,0
40,1,290660,7,12,0,3,1,4,1,8614,0,50,38,1
48,3,234504,11,9,2,3,0,4,1,0,0,50,38,0
74,6,117017,15,10,5,11,1,4,1,0,0,16,38,0
35,1,195516,11,9,0,3,1,4,1,0,0,40,38,0
37,3,340599,1,7,5,7,4,2,0,0,0,40,38,0
33,3,130057,7,12,4,2,1,4,1,0,0,45,38,0
22,6,124942,15,10,4,7,3,4,1,0,0,45,38,0
47,3,158924,11,9,2,12,5,4,0,0,0,40,38,0
35,3,163392,15,10,2,13,0,1,1,0,0,40,-1,0
17,5,181317,0,6,4,4,3,4,1,0,0,35,38,0
40,3,55395,8,11,2,9,0,4,1,0,0,40,38,1
21,3,221955,6,5,4,5,2,4,1,0,0,40,25,0
17,3,214787,2,8,4,0,3,4,0,0,0,25,38,0
22,3,255252,11,9,4,2,3,4,1,0,0,40,38,0
31,3,179186,9,13,2,11,0,2,1,0,0,90,38,1
59,3,148844,11,9,0,6,1,4,0,0,0,40,38,0
32,3,172714,11,9,4,2,3,4,1,0,0,40,38,0
18,3,120243,1,7,4,7,3,4,1,0,0,10,38,0
30,3,151773,15,10,2,6,0,4,1,0,0,40,38,1
60,0,119832,15,10,2,0,0,4,1,7298,0,40,38,1
46,0,207022,9,13,2,3,0,4,1,7688,0,40,38,1
38,6,343642,11,9,2,9,5,4,0,0,0,40,38,1
28,3,142712,11,9,4,5,3,4,1,0,0,40,38,0
34,1,220066,12,14,4,9,1,4,0,0,0,50,38,0
31,3,112115,15,10,2,11,0,4,1,0,0,40,38,0
21,3,337766,15,10,2,0,0,4,1,0,0,40,38,0
59,3,426001,11,9,3,0,4,4,0,0,0,20,32,0
29,3,144556,11,9,2,6,0,4,1,0,0,45,38,0
29,3,446559,7,12,2,3,5,4,0,0,0,50,38,0
23,3,391171,15,10,4,7,1,2,1,0,0,25,38,0
41,3,59938,11,9,0,0,4,4,0,0,0,43,38,0
53,5,162576,5,4,2,12,0,4,1,0,0,99,38,0
39,3,105813,11,9,2,2,0,4,1,0,0,40,38,0
31,3,48588,15,10,2,2,0,4,1,0,0,40,38,0
23,3,217961,11,9,4,2,4,4,1,0,0,45,27,0
40,3,155190,0,6,4,2,2,2,1,0,0,55,38,0
34,3,191856,15,10,2,3,5,4,0,7298,0,40,38,1
39,5,154641,11,9,0,4,1,4,1,8614,0,50,38,1
25,3,236267,11,9,2,5,0,4,1,0,0,40,38,0
80,3,249983,5,4,6,7,1,4,0,0,0,24,38,0
38,3,27408,11,9,0,2,4,4,1,0,0,50,38,0
17,3,47771,1,7,4,9,3,4,0,0,0,20,38,0
39,3,190297,10,16,2,9,0,4,1,99999,0,55,38,1
33,3,132705,6,5,5,0,1,4,1,0,0,48,38,0
25,3,312157,15,10,4,9,1,4,0,0,0,40,38,0
49,1,276247,15,10,2,10,0,4,1,0,0,40,38,0
43,1,227734,8,11,2,13,0,4,1,0,0,22,38,0
34,3,163110,12,14,2,11,0,4,1,0,0,40,38,0
42,5,308279,9,13,2,9,0,4,1,0,0,21,38,0
40,3,137142,11,9,2,11,0,4,1,0,0,40,38,1
37,3,222450,1,7,3,7,2,4,1,0,0,40,7,0
20,3,238685,15,10,4,11,1,4,0,0,0,30,38,0
63,3,206052,11,9,2,2,0,4,1,0,0,40,38,0
26,3,142689,9,13,4,9,1,4,1,0,0,45,-1,0
22,3,162282,8,11,4,3,3,4,1,0,0,40,38,0
38,5,93206,9,13,2,3,0,1,1,0,1902,65,38,1
51,6,172281,9,13,2,3,0,4,1,0,0,35,38,1
65,3,469602,9,13,2,11,0,4,1,0,0,15,38,0
21,-1,85733,15,10,4,-1,3,4,0,0,0,40,38,0
84,3,241065,12,14,4,9,1,4,1,0,0,66,38,0
56,3,230039,5,4,4,7,3,4,0,0,0,30,38,0
43,1,293535,9,13,2,9,0,2,1,0,0,40,38,1
44,3,120277,12,14,2,3,0,4,1,0,0,38,38,1
33,3,176992,15,10,2,2,0,4,1,0,0,40,38,1
18,3,318082,15,10,4,11,3,4,1,0,0,35,38,0
32,3,185480,8,11,0,7,4,4,0,0,0,40,38,0
22,3,390817,4,3,2,2,2,4,1,0,0,40,25,0
33,3,183557,7,12,4,9,1,4,0,0,0,40,38,0
35,3,210844,7,12,2,3,0,4,1,0,0,40,32,0
23,3,193090,9,13,4,0,3,4,0,0,0,30,38,0
34,3,516337,1,7,2,5,0,4,1,0,0,40,25,0
32,1,250585,9,13,4,9,1,4,0,0,0,50,38,0
50,5,131982,11,9,2,7,0,1,1,0,0,60,34,0
33,3,129529,11,9,0,6,1,4,1,0,0,40,38,0
84,3,388384,5,4,2,9,0,2,1,0,0,10,38,0
40,3,198270,15,10,0,7,1,4,0,0,0,40,38,0
54,3,102828,11,9,2,2,0,4,1,0,0,49,38,0
19,-1,117444,11,9,4,-1,3,4,1,0,0,30,38,0
59,5,81107,15,10,2,11,5,4,0,0,0,80,38,1
60,5,135285,12,14,2,9,0,4,1,0,0,40,38,0
29,0,360527,12,14,2,9,0,4,1,0,0,40,38,1
47,3,161950,9,13,0,7,1,4,0,0,0,25,10,0
33,3,172498,15,10,0,5,3,4,1,0,0,40,38,0
23,5,282604,1,7,2,13,0,4,1,7688,0,60,38,1
24,3,433330,11,9,0,6,1,4,1,0,0,40,38,0
34,3,208353,11,9,4,6,3,4,1,0,0,40,38,0
20,-1,183083,15,10,4,-1,3,4,0,0,0,20,38,0
44,5,335183,2,8,2,5,0,2,1,0,0,40,38,1
39,5,190023,9,13,2,11,0,4,1,0,0,60,38,0
21,3,197050,15,10,4,7,3,4,0,0,0,35,38,0
25,3,125159,7,12,2,5,0,2,1,0,0,40,22,0
37,3,160035,15,10,0,6,1,4,1,0,0,40,38,0
55,3,144071,1,7,2,3,0,4,1,0,0,45,38,0
25,3,176162,9,13,4,5,3,4,1,0,0,40,38,0
28,3,108574,15,10,4,7,1,4,0,0,0,40,38,0
24,3,283092,11,9,4,0,2,2,1,0,0,40,22,0
23,-1,263899,11,9,4,-1,3,2,1,0,0,12,8,0
30,3,261677,6,5,4,5,4,2,1,0,0,40,38,0
44,3,317320,15,10,0,7,4,4,0,0,0,40,38,0
58,3,312131,12,14,2,11,0,4,1,0,0,40,38,0
52,3,154342,11,9,2,2,0,4,1,0,0,48,38,1
24,3,34506,11,9,4,6,4,4,0,0,0,40,38,0
21,3,195532,11,9,4,0,4,4,0,0,0,40,38,0
39,3,76417,12,14,2,9,0,4,1,0,0,40,38,1
38,6,143774,15,10,5,3,1,4,0,0,0,45,38,0
20,3,289944,15,10,4,9,1,4,0,0,0,20,38,0
21,3,231866,11,9,4,4,3,4,1,0,0,65,38,0
78,4,188044,9,13,2,3,0,4,1,0,2392,40,38,1
35,-1,202683,9,13,4,-1,1,4,1,0,0,40,38,0
40,3,88909,9,13,2,3,0,4,1,15024,0,50,38,1
39,5,140752,11,9,2,11,0,4,1,0,0,50,38,1
27,3,79787,12,14,4,3,1,4,0,0,0,25,38,0
18,3,130389,1,7,4,7,3,4,1,0,0,20,33,0
28,4,146042,11,9,2,2,0,4,1,0,0,50,38,0
21,3,118712,11,9,4,2,4,4,1,0,0,35,38,0
45,3,174533,15,10,2,13,0,4,1,7298,0,50,38,1
39,3,99065,15,10,0,3,4,4,0,0,0,39,38,0
46,6,193047,9,13,2,9,0,4,1,0,0,37,38,0
21,3,236684,15,10,4,7,2,2,0,0,0,8,38,0
18,3,162840,2,8,4,11,3,4,0,0,0,20,38,0
17,3,100828,15,10,4,0,3,4,1,0,0,20,38,0
20,3,34310,15,10,4,11,3,4,1,0,0,20,38,0
40,3,32627,12,14,2,9,0,4,1,0,0,60,38,0
41,-1,128700,11,9,4,-1,3,4,0,0,0,40,38,0
23,3,45834,9,13,4,3,1,4,0,0,0,50,38,0
39,3,79331,12,14,2,3,0,1,1,15024,0,40,38,1
60,5,78913,15,10,2,3,0,4,1,0,0,50,38,0
56,1,216851,9,13,2,12,0,4,1,0,0,40,38,1
48,5,181758,10,16,4,9,4,4,0,0,0,60,38,1
48,3,143299,11,9,4,6,1,2,1,0,0,40,38,0
29,3,228346,8,11,4,2,1,4,1,0,0,50,38,0
34,3,226872,9,13,0,11,1,4,0,0,0,40,38,0
22,1,137510,11,9,4,4,3,4,1,0,0,40,38,0
47,3,155489,11,9,2,13,0,4,1,7688,0,55,38,1
20,3,275190,11,9,4,0,3,4,0,0,0,40,38,0
26,3,173927,8,11,4,9,3,3,0,0,0,60,22,0
24,3,49218,11,9,0,6,1,4,1,0,0,40,38,0
36,3,182074,15,10,0,0,1,4,1,0,0,45,38,0
60,3,240951,11,9,0,0,2,4,0,0,0,40,38,0
42,3,183319,4,3,2,2,0,4,1,0,0,60,38,0
47,3,120131,9,13,2,11,0,4,1,0,0,40,38,1
27,3,209472,9,13,4,3,1,4,1,0,0,50,38,0
50,-1,222381,15,10,0,-1,4,4,1,0,0,40,38,0
39,3,147258,0,6,2,2,0,4,1,0,0,40,38,0
53,3,117496,6,5,0,7,1,4,0,0,0,36,1,0
17,1,170916,0,6,4,10,3,4,0,0,1602,40,38,0
37,3,160920,15,10,2,11,0,4,1,0,0,45,38,0
64,5,289741,15,10,2,11,0,4,1,0,0,20,38,0
23,3,174626,11,9,4,5,3,4,1,0,0,25,38,0
42,3,162140,9,13,2,3,0,4,1,7298,0,45,38,1
36,3,108103,11,9,2,7,0,4,1,0,0,50,38,0
22,-1,110622,9,13,4,-1,3,1,0,0,0,15,35,0
