age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
47.0,3.0,51835.0,14.0,15.0,2.0,9.0,5.0,4.0,0.0,0.0,1902.0,,15.0,1
46.0,3.0,203039.0,9.0,13.0,,11.0,0.0,4.0,1.0,0.0,0.0,48.0,,0
90.0,3.0,90523.0,,9.0,6.0,,4.0,4.0,1.0,0.0,0.0,99.0,38.0,0
28.0,,,11.0,9.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,40.0,38.0,0
56.0,3.0,92215.0,6.0,5.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,40.0,38.0,1
56.0,3.0,56331.0,11.0,,4.0,6.0,1.0,4.0,1.0,,,32.0,38.0,0
41.0,3.0,,,9.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,,38.0,0
21.0,3.0,253612.0,15.0,10.0,4.0,,3.0,4.0,0.0,1055.0,0.0,32.0,38.0,0
30.0,3.0,,11.0,9.0,2.0,5.0,0.0,,1.0,0.0,0.0,60.0,38.0,0
39.0,4.0,241153.0,12.0,14.0,2.0,3.0,,4.0,1.0,0.0,0.0,50.0,38.0,0
26.0,3.0,150062.0,11.0,9.0,2.0,11.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,0
,4.0,49249.0,9.0,13.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
,3.0,34845.0,11.0,9.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,,38.0,0
20.0,6.0,,15.0,10.0,4.0,,3.0,4.0,,0.0,0.0,40.0,38.0,0
,6.0,87282.0,9.0,13.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,,38.0,0
49.0,-1.0,481987.0,11.0,9.0,2.0,,0.0,,1.0,0.0,,60.0,38.0,0
35.0,3.0,81259.0,9.0,13.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,43.0,38.0,0
23.0,3.0,240063.0,9.0,13.0,4.0,6.0,,4.0,1.0,0.0,0.0,,38.0,0
81.0,-1.0,147097.0,9.0,13.0,6.0,-1.0,1.0,4.0,1.0,0.0,0.0,,38.0,0
36.0,3.0,41624.0,0.0,6.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,70.0,25.0,0
22.0,3.0,,15.0,10.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,10.0,38.0,0
39.0,3.0,59313.0,2.0,8.0,3.0,13.0,1.0,2.0,,0.0,0.0,45.0,-1.0,0
41.0,3.0,343121.0,11.0,9.0,,0.0,4.0,4.0,0.0,0.0,,36.0,,0
36.0,3.0,311255.0,11.0,,2.0,6.0,0.0,,1.0,0.0,0.0,40.0,13.0,0
18.0,,266681.0,1.0,7.0,4.0,7.0,3.0,4.0,1.0,0.0,0.0,20.0,38.0,0
18.0,-1.0,200525.0,1.0,7.0,4.0,-1.0,,4.0,0.0,0.0,0.0,25.0,38.0,0
,1.0,365430.0,15.0,10.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,40.0,1.0,1
27.0,3.0,,15.0,10.0,2.0,5.0,0.0,,1.0,0.0,,40.0,38.0,1
31.0,3.0,217460.0,11.0,9.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,45.0,,0
22.0,3.0,267174.0,11.0,9.0,4.0,5.0,,2.0,1.0,0.0,0.0,40.0,38.0,0
21.0,3.0,62339.0,0.0,6.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0
38.0,3.0,173968.0,11.0,9.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,45.0,38.0,0
53.0,6.0,50048.0,10.0,16.0,2.0,9.0,0.0,4.0,1.0,7688.0,0.0,50.0,38.0,1
52.0,3.0,226084.0,,,6.0,8.0,2.0,4.0,,0.0,0.0,40.0,38.0,0
33.0,3.0,219034.0,1.0,7.0,4.0,11.0,1.0,4.0,0.0,0.0,0.0,40.0,38.0,0
27.0,3.0,,11.0,9.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,40.0,,0
39.0,4.0,,7.0,12.0,2.0,3.0,0.0,4.0,1.0,15024.0,0.0,55.0,38.0,1
29.0,3.0,133625.0,11.0,9.0,2.0,5.0,,2.0,1.0,0.0,0.0,40.0,38.0,0
29.0,,543477.0,15.0,10.0,4.0,0.0,3.0,,0.0,,0.0,40.0,38.0,0
34.0,3.0,203488.0,11.0,9.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0
19.0,3.0,226913.0,15.0,10.0,4.0,11.0,3.0,4.0,0.0,,0.0,20.0,38.0,0
48.0,3.0,119471.0,8.0,11.0,2.0,7.0,0.0,,1.0,0.0,0.0,,29.0,1
51.0,3.0,,15.0,10.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,45.0,,1
43.0,3.0,184018.0,7.0,12.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,0
34.0,1.0,119411.0,11.0,9.0,0.0,10.0,4.0,4.0,1.0,0.0,,40.0,31.0,0
52.0,3.0,108435.0,,14.0,2.0,3.0,0.0,4.0,1.0,0.0,1902.0,50.0,11.0,1
43.0,3.0,239161.0,15.0,10.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,40.0,38.0,0
37.0,3.0,213008.0,8.0,11.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,40.0,23.0,0
30.0,3.0,155343.0,11.0,9.0,2.0,2.0,0.0,4.0,1.0,,0.0,40.0,38.0,0
31.0,3.0,48588.0,15.0,10.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0
27.0,3.0,66473.0,,13.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1
30.0,5.0,250499.0,15.0,10.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,55.0,38.0,1
,3.0,349190.0,7.0,12.0,4.0,5.0,3.0,4.0,1.0,0.0,0.0,20.0,38.0,0
56.0,1.0,238582.0,,10.0,2.0,2.0,0.0,4.0,,0.0,0.0,41.0,38.0,1
22.0,6.0,255575.0,7.0,12.0,4.0,9.0,1.0,,0.0,0.0,0.0,15.0,38.0,0
44.0,3.0,187821.0,9.0,13.0,2.0,13.0,,4.0,,0.0,0.0,55.0,38.0,0
46.0,3.0,173243.0,15.0,10.0,2.0,12.0,0.0,4.0,1.0,5178.0,0.0,40.0,38.0,1
49.0,3.0,83622.0,7.0,,5.0,0.0,1.0,4.0,0.0,2597.0,0.0,40.0,38.0,0
61.0,,171831.0,11.0,9.0,2.0,,0.0,4.0,1.0,2829.0,0.0,45.0,38.0,0
27.0,,220754.0,10.0,16.0,4.0,0.0,3.0,4.0,,0.0,,40.0,38.0,0
65.0,3.0,123965.0,9.0,13.0,6.0,7.0,1.0,4.0,0.0,0.0,0.0,40.0,38.0,0
35.0,1.0,,8.0,11.0,,10.0,0.0,4.0,1.0,0.0,0.0,42.0,38.0,0
46.0,0.0,207022.0,9.0,13.0,2.0,3.0,0.0,4.0,1.0,,0.0,40.0,38.0,1
26.0,3.0,179772.0,9.0,13.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,,38.0,0
28.0,3.0,251905.0,9.0,13.0,2.0,9.0,0.0,,1.0,,0.0,50.0,38.0,0
40.0,3.0,210648.0,9.0,13.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,44.0,38.0,1
30.0,3.0,148524.0,11.0,9.0,,13.0,0.0,4.0,1.0,0.0,2057.0,,38.0,0
35.0,3.0,255702.0,11.0,,4.0,7.0,3.0,4.0,0.0,0.0,0.0,27.0,38.0,0
57.0,4.0,412952.0,15.0,10.0,2.0,9.0,0.0,,1.0,0.0,0.0,40.0,38.0,0
25.0,3.0,188767.0,11.0,9.0,,,3.0,4.0,1.0,0.0,,40.0,38.0,0
58.0,,104613.0,7.0,12.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
22.0,1.0,238831.0,15.0,10.0,4.0,10.0,3.0,4.0,1.0,0.0,0.0,40.0,38.0,0
59.0,4.0,187502.0,,,2.0,2.0,0.0,,1.0,0.0,0.0,50.0,38.0,1
29.0,3.0,,,11.0,,11.0,1.0,2.0,1.0,0.0,,45.0,38.0,0
60.0,3.0,232337.0,5.0,4.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,,38.0,0
43.0,3.0,162003.0,15.0,10.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0
44.0,1.0,171589.0,,11.0,2.0,2.0,0.0,4.0,1.0,7688.0,0.0,40.0,38.0,1
32.0,3.0,,11.0,9.0,2.0,13.0,0.0,4.0,,0.0,0.0,40.0,38.0,0
,3.0,269652.0,,10.0,2.0,2.0,0.0,4.0,1.0,4386.0,0.0,38.0,,1
44.0,3.0,230592.0,9.0,13.0,4.0,12.0,1.0,4.0,1.0,0.0,0.0,35.0,,0
71.0,3.0,138145.0,6.0,5.0,2.0,,0.0,4.0,1.0,,0.0,40.0,38.0,0
35.0,5.0,194404.0,7.0,12.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0
25.0,3.0,1484705.0,,,,3.0,4.0,4.0,,0.0,0.0,25.0,,0
26.0,3.0,137367.0,15.0,10.0,4.0,,2.0,1.0,1.0,0.0,0.0,44.0,29.0,0
40.0,,283174.0,8.0,11.0,2.0,,0.0,4.0,1.0,0.0,0.0,60.0,38.0,0
35.0,3.0,208106.0,11.0,,2.0,11.0,0.0,4.0,1.0,0.0,0.0,,6.0,0
35.0,3.0,49749.0,15.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,40.0,38.0,1
22.0,3.0,89991.0,15.0,10.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,,38.0,0
21.0,,314165.0,15.0,10.0,4.0,11.0,3.0,4.0,1.0,,0.0,40.0,3.0,0
60.0,3.0,225014.0,11.0,9.0,0.0,,,,0.0,0.0,0.0,40.0,38.0,0
26.0,3.0,262617.0,,,2.0,2.0,,4.0,1.0,0.0,0.0,48.0,38.0,0
,,27051.0,9.0,,2.0,0.0,0.0,4.0,1.0,0.0,0.0,44.0,38.0,0
33.0,3.0,195488.0,11.0,9.0,,0.0,5.0,4.0,0.0,0.0,0.0,52.0,38.0,0
,3.0,142924.0,12.0,14.0,4.0,0.0,1.0,,0.0,0.0,0.0,24.0,38.0,1
57.0,5.0,174760.0,7.0,12.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,0
32.0,3.0,30271.0,15.0,10.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,,38.0,0
27.0,,276776.0,15.0,10.0,2.0,12.0,0.0,,,0.0,0.0,40.0,38.0,1
30.0,3.0,206325.0,1.0,7.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,45.0,38.0,0
37.0,3.0,117381.0,12.0,14.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,45.0,38.0,0
25.0,,108505.0,11.0,9.0,4.0,,1.0,4.0,1.0,0.0,0.0,45.0,38.0,0
38.0,6.0,188303.0,15.0,10.0,2.0,10.0,0.0,4.0,1.0,7688.0,0.0,40.0,38.0,1
35.0,3.0,153790.0,15.0,10.0,4.0,11.0,1.0,0.0,0.0,,0.0,40.0,38.0,0
,3.0,162945.0,5.0,4.0,4.0,7.0,3.0,4.0,1.0,,0.0,35.0,38.0,0
45.0,6.0,213646.0,9.0,13.0,2.0,3.0,0.0,4.0,1.0,7298.0,0.0,40.0,38.0,1
55.0,3.0,164857.0,15.0,10.0,0.0,6.0,3.0,4.0,1.0,0.0,0.0,40.0,38.0,0
61.0,3.0,97030.0,15.0,10.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,30.0,38.0,0
,3.0,174503.0,11.0,9.0,,,1.0,4.0,0.0,,0.0,30.0,38.0,0
34.0,3.0,106014.0,15.0,10.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,60.0,38.0,0
53.0,4.0,134793.0,15.0,10.0,2.0,3.0,0.0,4.0,1.0,15024.0,0.0,,,1
62.0,6.0,202056.0,9.0,13.0,0.0,9.0,1.0,4.0,1.0,14084.0,0.0,40.0,38.0,1
49.0,5.0,130206.0,,9.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,40.0,38.0,0
53.0,3.0,137428.0,5.0,4.0,2.0,13.0,0.0,4.0,1.0,0.0,,60.0,,1
69.0,3.0,114801.0,11.0,9.0,2.0,7.0,0.0,,1.0,0.0,0.0,20.0,38.0,0
18.0,-1.0,151463.0,,7.0,4.0,-1.0,2.0,4.0,1.0,0.0,0.0,7.0,38.0,0
45.0,6.0,271962.0,9.0,13.0,0.0,10.0,1.0,4.0,0.0,0.0,0.0,40.0,38.0,0
41.0,6.0,47170.0,,13.0,2.0,9.0,5.0,,0.0,0.0,0.0,48.0,,1
62.0,3.0,201928.0,11.0,9.0,6.0,2.0,4.0,2.0,,0.0,0.0,,38.0,0
44.0,1.0,231793.0,10.0,16.0,3.0,9.0,4.0,4.0,0.0,,0.0,38.0,38.0,0
51.0,3.0,312477.0,15.0,,2.0,13.0,0.0,4.0,,3908.0,,40.0,38.0,0
29.0,3.0,86613.0,3.0,2.0,4.0,,1.0,4.0,1.0,0.0,,20.0,7.0,0
30.0,3.0,188403.0,15.0,10.0,4.0,6.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0
28.0,3.0,,9.0,13.0,2.0,9.0,5.0,4.0,0.0,0.0,0.0,45.0,38.0,1
32.0,3.0,,11.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,0.0,48.0,38.0,0
47.0,0.0,402975.0,15.0,10.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,40.0,38.0,0
,5.0,36989.0,,10.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0
51.0,3.0,68882.0,3.0,2.0,6.0,7.0,4.0,4.0,0.0,0.0,0.0,35.0,,0
46.0,1.0,,9.0,13.0,5.0,9.0,4.0,4.0,1.0,0.0,0.0,40.0,38.0,0
23.0,3.0,376383.0,11.0,9.0,4.0,7.0,4.0,4.0,,,0.0,35.0,25.0,0
17.0,3.0,111332.0,1.0,7.0,4.0,11.0,3.0,4.0,0.0,0.0,0.0,20.0,38.0,0
26.0,3.0,350853.0,4.0,3.0,4.0,13.0,1.0,4.0,1.0,0.0,0.0,,-1.0,0
29.0,1.0,,9.0,13.0,2.0,9.0,5.0,4.0,0.0,0.0,0.0,25.0,38.0,1
42.0,3.0,274198.0,4.0,3.0,2.0,6.0,5.0,4.0,0.0,0.0,0.0,38.0,25.0,0
23.0,3.0,228243.0,15.0,,4.0,2.0,1.0,4.0,1.0,0.0,0.0,44.0,38.0,0
38.0,3.0,,,9.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40.0,4.0,1
38.0,3.0,277347.0,11.0,9.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,0
28.0,5.0,190836.0,11.0,9.0,2.0,11.0,0.0,4.0,,0.0,,,38.0,1
46.0,3.0,423222.0,9.0,13.0,2.0,,0.0,4.0,,,0.0,,,1
28.0,3.0,142712.0,11.0,9.0,4.0,,3.0,4.0,1.0,0.0,0.0,40.0,38.0,0
40.0,3.0,174395.0,11.0,,0.0,7.0,,4.0,1.0,0.0,0.0,60.0,11.0,0
34.0,3.0,62124.0,11.0,9.0,5.0,7.0,,2.0,1.0,0.0,0.0,40.0,38.0,0
45.0,-1.0,215943.0,11.0,9.0,2.0,-1.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0
,-1.0,333305.0,15.0,10.0,2.0,-1.0,3.0,4.0,0.0,0.0,0.0,40.0,38.0,0
19.0,3.0,41745.0,15.0,10.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,40.0,38.0,0
39.0,,193260.0,15.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,25.0,0
,1.0,92431.0,,10.0,4.0,10.0,1.0,4.0,1.0,0.0,2231.0,40.0,38.0,1
47.0,6.0,205712.0,15.0,10.0,2.0,7.0,0.0,4.0,1.0,0.0,,38.0,,0
